,num-episode,review-score,positive-negative,review-title,review-comment
207,57,10,1," This is awesome
",with each season with each episodes it embraces your brain. agree this is the most under rated series ever. everyone should start watching this. man. i would donate my cash to see next season. this should be a next big thing. please watch. and who are devoted fans please explain what was that last prison ship about? i'm in shock.
208,57,10,1," One of the best episode
","Finale tells us that next season is going to be awesome. Last 3-4mins was the best. Although I didn't like this season, this one was great. Next one will be so good :) I will be waiting for the next season! I hope the new characters do good with this TV series. I don't want them to ruin it"
209,57,10,1," Kept me wanting more!
","Wow! I have to say this episode was really great. A great season finale. I thought they would wrap everything in the end with a happy ending, but boy I was wrong. The grounders went to live deeper as 1 clan and Clark's friends go back to where it all began. I wonder who the little kids Daddy is? :) Anyway, next season looks to be as action packed as everything we've seen so far. So great way to end the season and looking forward to next one. Cheers guys."
210,57,9,1," Season 4 saved this show
","Bellamy and Raven and the others are in space. The 13 clan otherwise known as wonkru now are in the bunker. Skaikru could have keep their 400 people in the bunk since there's space from 1200 people so the rest of the 12 clan will pick 60 people 400 + 60 *12 will be 1120 there will be even 80 space left but Octavia already said They will share EQUALLY that's where the problem arose.I don't like the ""6 years later"", just explain to us what happened in those particular years, I hope they will in s5."
211,57,10,1," A great finale.
","Although the story may not complex or dramatic enough, but this is great. We get to see all the efforts they put in order to survive. Many scenes were done great. Showing co-operation, teamwork and friendships."
212,58,10,1," The best season premiere yet!
","What a way to start the season! Everything about this episode was perfect (well except for a certain someone's new love interest, but I don't think it'll last much longer..!). Madi is a great new addition to The 100 & I loved Eliza Taylor's (Clarke) acting! Can't wait to learn about what's been going on with Octavia in the bunker next week! 10/10 premiere!"
213,58,10,1," 10/10
","Best show, great start to season five
10/10 would highly recommend !!!Lets hope for Bellarke ayeee"
214,58,10,1," Great start
","Ep 1 was so good, can't wait for the episode. God eliza is a actor, she was so good. They said that season 5 is different from other season and it's going there. Definitely a show I recommend to everyone."
215,58,8,1," The 100 is back, B**ches!
","Clarke tries to survive on her own. The group on the ark discovers another spaceship. Prisoners arrive on earth. I am very happy that this season stars out as strong as it did. Especially with the premieres of seasons 3 and 4, I had been a bit disappointed, but this one hit the mark. 
At first I had been pretty cautious. I did not know what to expect of this episode since I only liked the first six episodes of season 3 and was absolutely caught by surprise by the strong and captivating last four episodes of season 4. So I had no idea if I were able to like this one. If it continued being as strong of an episode like the last episodes had been. And I can say, yes. The 100 keeps its strongest suit, which are the characters. 
We get a lot of Clarke in this episode. And that was a great choice. Seeing her trying to survive was equally exciting and heartbreaking. You really see how strong she is yet again, but you can also see that she is slowly losing it. I liked to see that contrast between strength and vulnerability, and I hope we will see a lot more of it. Eliza Taylor really is a talented actress. She nailed every single one of her lines. 
We see a bit of the people on the Ark as well, experiencing some new dynamics between characters me might did not expect. I can't see that I like every one of these dynamics, since one of them reminded me a lot of the premiere in season 3. But I am interested to see where they will go with it. 
The new addition to the cast, Lola Flanery as Madi, did a decent job as well, in those scenes we actually did see her and not a younger version. Though Lina Renna, the actress of young Madi, did a good job too. Overall, there were no really weak links in the cast, just like I expected. There were a few illogical scenes here and there which I do not want to spoil, but they did not bother too much. I liked this episode and I am looking forward to more of it."
216,58,10,1," ""There are no good guys"" awesome
","This might be the best first episode of a season. Cool story, cool new characters and cool ending."
217,58,9,1," An amazing start to season 5
","""The 100"" is back, and it does so with a bang. ""Eden"" is an amazingly taut, thrilling and gripping episode that brings us back to the world of Clarke, Bellamy and Octavia and puts the basis for a new beginning after the devastating ending of the previous season.The episode does a great job centering first on Clarke and her fight for survival after the storm and the radiation. We find a desperate and hopeless Clarke, alone, without friends or purpose, and with no idea on how she will survive till her friends come back. She tries to find a way to open the entrance and join the survivors at Second Dawn, but she soon has to give up and try to survive by herself. Pretty soon she finds a companion and we get to the moment in which season four ended, with the prisoner space ship landing on her valley. Also we get some snippets on the life Bellamy and the others are leading on their little and broken spaceship.The plot is simple but is delivered in a great way, with good direction and solidly anchored by Eliza Taylor's performance, which is a great one, her acting keeping the viewer with their eyes on the screen. She does a great job in bringing the world and her character to life while we stay with her, and with her we get introduced to this new and desolate world, even worse that the one they were on before. It also helps that the episode gives us time to feel and understand this new world we are in, and the little breaks from it to go to the spaceship on which Bellamy and the others are feels like a perfect counterpoint to what is happening on Earth.""Eden"" does a great job of picking things up after the ending of season four while delivering, probably, the best first episode of any of the five seasons of the show. Amazing."
218,58,10,1," I Want The Whole Season Now Lol
","Great first episode, it's going to be tough waiting week to week for a new episode. Ugh"
219,58,9,1," Interesting start.
","We get to see how everyone's going past 6 years. The episode is not boring, it is enjoyable. For me this is good enough for the first episode."
220,58,4,0," Defying logic
","Once you understand the unique physics of the show, the special relationship between time and space... and you think you got it. Everything changes, why not. 
After 20 years in a radioactive world with magic food and water and with nobody aging like normal human beings, the show feels like a hot rock thrown between uncompetitive scriptwriters trying to avoid the inevitable crash of the plot, that normally happens every 15min, in every episode since season 2.
This opening would feel like 3 or 4 shortfilms smashed together trying to make sense between each other. 
I do NOT understand the ultra hyped reciews of fanatic 100's"
221,58,6,0," What is this?
","Dead bodies that are moving, bad script writing and some awful acting. This is not the 100 as i remembered it. I'm pretty shocked of the good reviews al with high ratings considered this is in my opinion one of the worst the 100 episodes ever. The last season was still pretty cool although it didn't had the flow of the first en second season but that's understandable. After making a couple of good seasons it's hard to come up with new creative ideas and until now the failed on that point with season 5. There is no logic in the actions that the characters make especially Clarke (Eliza Taylor). Already at a couple of minutes in the episode i was kinda bored because of that and the lazy script writing. When i saw an extra getting quickly in his dead body position at 18:57 i was completely done. Then throw in some acting from Lola Flanery and voilà you got yourself a bad episode. Now i know that the cast and crew is putting some crazy effort in this tv show so that's why i give it a six."
222,58,10,1," How do i see it?
",How do i see it? I cant understand how i get into the episode
223,58,9,1," My theory of season 5 of the 100
",Ive noticed every episode (imdb) in season 5 there are new characters In every episode. My theory is that they wake up from hyper sleep (sleeping giant) lucas is only in the last ep of the season which seems very strange. Someone on twitter teased that hes crucial to the finale. !!
224,58,1,0," Have problem with playing the full eps
",Why is that i can't watch the episodes??? What is wrong?
225,58,10,1," The incredible journey of Clarke
","The 100 hits all the right notes in this fantastic season premiere. Without a doubt, my favorite episode of The 100 so far.I tend to really enjoy TV episodes that go in depth on individual characters. This one was no exception, Eliza Taylor thrives in the role of the leading character Clarke Griffin. Questions are answered as new ones emerge. I look forward to the next journey ahead."
226,58,10,1," Epic epic and epic start to an epic season
","This show is underrated . the whole episode was masterpieace the ground , the dead eath , and elizia acting was fantastic , this episode make this show on of greatest shows in history."
227,58,10,1," How do i watch the episode
",HOW DO I WATCH THE EPISODE? Isn't this supposed to show the episodes? Or is it just images?
228,58,7,0," Just have to overlook the flaws
","How come some certain part of the forest wasn't affected by the death wave, we were told the death wave destroys everything in its path so how come?That Rover shouldn't even function. Pramfaiya - faiya meaning Fire) came but the Rover is still intact, the metal part would rusted and the tyres would burnt.I hate to say this but shouldn't there be a reproduction, i mean six years I'm sure they must had s**, so what happened?, how did they control it?I like Monty's and Murphy's haircut 👌 tho."
229,58,10,1," Exciting start
","A fantastic start to Season 5 with excellent acting from Eliza Taylor. Looking
forward to the next episode. Excited to see what will come out of the bunker!"
230,58,3,0," Infertile women?
",5 years and no babies. And we are supposed to cheer for these freaks? Convoluted storytelling. Season 5 is really terrible.
231,59,10,1," Damn.
","Octavia has to take a stand to save the bunker from starvation. So... I am really lost for words with this episode. This was absolutely amazing. I did not expect The 100 to shock me again after the season 4 finale. But it did. And I loved every second of it. The acting was top notch, except for one of the new characters. There was this one scene that stood out as not as good, but overall it was believable. So I have not much to complain about in this department. I love the dark route this story takes. But be prepared. It really is a dark route. Octavia stood her ground in this episode, which I loved. She used to be a bit annoying to me if I am honest, but with this episode I am definitely a fan of hers. 
Indra and Gaia have an interesting relationship together, but it is also pretty distant. I am interested to see if we see any development there. 
I am very happy that Eric Jackson and Nathan Miller get more screentime. I really hope they get their own arcs as well. They were actually the light in all this darkness this episode for me.And the ending left me absolutely speechless. So yes. The 100 is back. It is so freaking back. 
I can't wait for the next episode."
232,59,9,1," Amazing.
","We get to see how they managed to survive in the bunker. The story is dark, gore and savage. This episode is good. fun to watch."
233,59,10,1," The Octavia show!!
",Just starting to catch up on the 100 as I missed the first three episodes of this season last year so didn't watch the rest! Yeh there was some lazy writing the whole let's put a strong emotional connection between two characters so when they die you feel bad! Aside from that Octavia totally made up for that and the first episode which was pretty poor! Octavia has pretty much always been my favourite character but this episode she totally exceeded my expectations what an amazing bad ass!!!!!!!!
234,59,10,1," One Word.... AMAZING
","This episode is amazing. The 100 is Back!
Octavia is such a bad ass & its action, drama maybe the best episode of the 100 I've seen. I had to watch it again & rewind certain scenes."
235,60,9,1," Left Behind
","Spacekru tries to find a way down to earth, where Clarke and Madi struggle to survive. I am absolutely impressed with how good this season has been up until this point. There was no weak episode yet. 
I definitely hope this will continue. I loved the character dynamics, though I am a bit confused and annoyed with what happened to Murphy and Emori.
The action was superb, the choreography was spot on, the acting was great... And the ending was freaking amazing. 
Why isn't it a 10/10 then? 
I honestly don't know. But it somehow did not capture me as much as ""Red Queen"" did, so I had to express that somehow. 
But other than that, it is an amazing episode and I can't wait for the next one."
236,60,10,1," Absolutely amazing
",Great plot and character development! Season 5 definitely will be the best one yet. Can't wait for the rest of it!!!
237,60,10,1," I can give you 283 reasons to love this episode
","Great episode, from the start to finish. Season 5 has delivered and at this pace, will be the best season by far."
238,60,10,1," Another great episode
","This season is gonna bee the best one, there great episodes. I don't know what to say. I can't wait for the best episode so we can see more action and reunions. 10/10"
239,60,9,1," Eligious IV.
","The new story and plot are interesting. We get to know about Eligious IV, their mission. And on the ground, Clarke attempt to make peace with the prisoner.Murphy's choice scene is hilarious."
240,61,8,1," A dangerous deal...
","Bellamy tries to make a deal with the prioners. Raven and Murphy are waiting for orders. Octavia lets Marcus fight for his freedom. This was an intense episode. It was suspenseful all throughout and I loved all the character moments we got, while at the same time I was a bit frustrated with some of them. 
It seems like this is going to be an action-packed season. I definitely like that, but I hope we will also get a few new and interesting interactions as well, and that people like Jackson, Miller, Harper, Emori and Echo get their own story lines. They, at this point, are very underdeveloped. The biggest critique I have though is that at this point, except Shaw, all the villains are exactly that. Villains. And I think it would be much more interesting if we saw a bit more of their human side.Other than that, I really enjoyed this episode. And I am definitely looking forward to the next one."
241,61,10,1," Pandora's box has been opened
","Pandora's Box is an absolutely incredible episode. It is right on par with (and possibly even better than) last week's ""Sleeping Giants,"" which I personally consider to be the best episode of The 100 so far. With many emotional reunions & crazy moments, this episode did not disappoint in the slightest. The plot has been set for the rest of Season 5 and with war is on the horizon, we're bound to be in for an insane ride! 10/10 episode!!!"
242,61,8,1," Another amazing episode!
","This season continues to amaze me. Just 4 episodes in and it's easily the best season of the 100 so far. All the reunions were great and I really liked Murphy In this one too. 
It seems this show has created an amazing opportunity to start this new story and it's the best one yet.
Giving This episode a 10/10"
243,61,10,1," Yes yes yes
","Great episode, a lot of reunions and some tears. I can tell that this season is going to be the best. More action and I can't wait for the best episode. 11/10"
244,61,4,0," same all same
","How many times: ""TRUST me"" is the beginnig of all mistakes and that's why the series go on. You can make better twist or make the ""miners"" smarter. Just because Bellamy Blake did not tell the plan to his sister ... COME on!!! Everyone would do : Wooow my sister is alive , hay sis we survive but this ""miners"" want to kill us we have there friends hostages so we need them to dig you out , watch your back!!!"
245,61,10,1," Yet another epic episode
","I am at a loss for words. It is so great. The acting, the music and.....plot is so amazing."
246,61,5,0," Starting to remember why I stopped watching.
",Octavia is annoying as hell... And this knew group is just as bad.
247,61,8,1," The New Storyline.
","The new storyline looking good. The story is ok, reunion moments is touching and emotional. Otherwise this episode is doing well continuing the story."
248,62,7,0," Sandstorms, worms and plots
","Octavia marches to war. Abby tries to prove her worth. Raven tries to help her friends. I have to be honest and say that this was not my favorite episode. Some scenes felt very choppy. 
All the characters keep being interesting, with the exception of McCreary, who continues to be kind of your stereotypical bad guy. 
Some characters I liked before I start to dislike and vice versa. This is not necessarily critique, since it is probably wanted that way, so I am just interested where those individual story lines are going to go.However, I really did like the ending. It really makes me look forward to what is going to come next. 
But until now, I unfortunately have to say that this was the weakest episode of the fifth season for me."
249,62,10,1," Best Season So Far
",Season 5 is for sure the best season so far and episode 5 does not disappoint. 10/10 recommend!!!
250,62,7,0," The Script is weird.
","The pace is weird. The cut is not smooth, many scenes ends like.. ok? it ends already?? feel. The ending also underwhelming. This episode did not do well enough."
251,62,6,0," Someone tame Octavia please
","O started to get annoying, she's the only one that's obsessed with the stupid ""wonkru"" stuff. The grounders are bunch of savages, always fight fight blood blood. Urgh it's getting frustrating.Why are the second in commands always tougher than the actual commanders se.g Roan (soft) and Echo(tough), Lexa (soft) and Indra (tough), the mountain man president (soft) and his son (tough) and finally colonel Diyoza (almost soft lol) and McCreary (real tough). Why why why? You did this so many times. Try something new at least.Is it just me or the colonel lady looks like some character from a PS4 video game, I mean her face, so video game-ish. Lol"
252,62,7,0," Awesome episode!
","This ones great, we get to learn about the world more and the creatures and sand storm. This season is already the best one and only 5 episodes in. Can't wait for the next one. Season 6 is confirmed too!10/10!"
253,62,10,1," War begins
",Wonkru marches through the desert as they come across lethal threats
254,63,8,1," The Distance
","Clarke tries to keep Madi safe. Echo tries to prove herself useful. Murphy and Emori try to survive on their own. This episode was again one of the better ones. I really enjoyed all the plotting and intrigue going on here, especially when it came to showing where each others allegiances lie. It was a very suspenseful episode that had me at the edge of my seat several times. I do not know how to pick one certain favorite character anymore, let alone two or three. This season is definitely starting to prove itself to be the best we have seen yet of The 100. I do have one complain though. McCreary is still way too bland in my opinion to be particularly interesting. Still just the cut-out bad guy, no real depth to his character... I am really hoping they will go a deeper route with him after this episode. Let's see where this goes."
255,63,10,1," Excellent episode
","This episode was just great, but one character that this episode I think was about is echo. She had an excellent episode. Octavia still being very dark and Bellamy trying to get her back10/10"
256,63,8,1," The episode is good but,
","Why some people don't understand the word ""WAR"". Some people just.. be a good guy. Clarke said there are no good guys but now she is a good guy wtf. People just begging for morale in war and that's not making sense."
257,64,9,1," Which side are you on?
","Echo tries to follow through with her plan. Clarke and Monty make a terrifying discovery. Octavia schemes against Shadow Valley.This was yet again a very good episode, showing even more character development than before. I really like all the new character interactions.
But I am very conflicted about who I want to root for. Every single person has a valid point in this war. No one is entirely good or bad. (Except McCreary, but, you know, still hope for character development...) And that is exactly why I love this season so much. Every loss would hurt. Every victory would be bittersweet. I can not wait how this continues. 
And thank GOODNESS that we finally get another episode next week, not two weeks later."
258,64,9,1," Intense episode.
",The conflict between characters is getting more intense. It is so cool to see different angles and perspectives of thoughts. The mind fighting here is on fire.
259,64,10,1," A very good episode
",This episode was a good episode because it had a lot of action and I don't like when Clarke is angry because she dose stupid things. Another solid episode for echo even if she did hurt raven but she did her job.
260,64,1,0," Clarke
","Love everything, but the Hypocrisy of Clarke ,I really really hate. To me it destroys everything."
261,65,10,1," ""My sister, my responsibility.""
","What an episode! ""How We Get To Peace"" features many twists & turns, some incredible character development all around & finishes off with a breathtaking scene between Bellamy & Octavia. This episode was so riveting, can't wait to see what comes next!"
262,65,9,1," Keeps up the great narrative of the previous episodes (no spoilers)
","Another great episode for season 5. To be honest, I really didn't get into season 4 and wasn't expecting much out of season 5. Happy to say, I was completely wrong.In 'How We Get To Peace' we have more of the tense moments between all the main character conflicts and some unexpected twists in a couple of them. The scenes between Bellamy and Octavia were great (even with her sudden voice change) and felt like they had weight to them, but I really like Raven in this episode. Lindsey Morgan's performances keep getting better every season and her skills are shown off again in this episode.My only complaint about this season is they keep having two week breaks after showing only two episodes."
263,65,10,1," The Things We Do For Peace.
","This episode was amazing. It once again proved that nobody is entirely good or evil. 
The many character moments we had in this episode were great, and I am definitely surprised of the turns some of them made. Even though it seems to be unavoidable to realize that some characters are not going to survive this season. 
And one character seems to be the most likely candidate for that, but I am not going to spoil it. 
I even love Dioza, even though I was convinced in season 3 and parts of season 4, that every season will be one big bad that will be put down by the end of the season, I really hope Dioza stays. Since she is not entirely bad, but also because she has a very interesting story I want to see a lot more of. The only thing I have to complain about is that we have to wait two weeks again for the next episode. This is really starting to go on my nerves."
264,65,9,1," Always good!
","Pramfayia was the best ever, and this whole season has built upon that. I am liking it. The change in all the characters over the 6 years. One question, clark never ran across these alien worms the whole time ahe was ""alone""?"
265,65,9,1," Avoiding War.
","First thing first, I began tired of good guys trying to avoid war. Maybe the 100 could do something new, entirely. This loop is recycling over and over. People want war and good guys try to find a way to stop it. Anyway the episode is great. Intense and tough."
266,65,10,1," This is how you write a diverse show.
","Oh my god, I'm in love with this show. In a world of rampant check-crossing and politically-correct but ultimately-empty soundbites, this show continues to shine the beacon of hope for all.Strong, leading roles of either sex, difficult moral decisions abound.Rather than the standard Women Smart: Men Stupid trope of pretty much every ""action sci fi"" genre show that cynically replaces a male with a female, written as a male, this show portrays powerful women who are still able to look up to both men and women equally.Moreover, in this show, deeply, meaningfully written, multidimensional male characters are shown to full effect. They are shown to respect and love their women and look as much towards peace as they do conflict, rather than simply being the shallowly written, testosterone^drenched muscular leads that abound.In this show there are also depictions of bloodthirsty, desperate women who pine for blood and death and men bereft of love once more finding power and rediscovering themselves...This show really is a textbook display on how a modern drama should be done...I adore that this show lays out the pain of utter defeat as much as it does the blissful transcendence of success. It shows the darkness within us just as it does the benevolence of man and it plays upon despair as much as it does hope. Yet amazingly, it only rarely gets cloyingly preachy: A problem other shows often fail to avoid.All in all a fantastic, well written show with captivating character and mythos."
267,66,10,1," That last scene tho
",One of the best episodes this season. A lot of interesting things happen. An that last shot when Octavia sits on the throne and starts crying is just fabulous.
268,66,10,1," What. An. Episode.
",WOW! 5x09 is easily one of the best episodes of Season 5 so far. This was an absolutely incredible episode from start to finish. So much stuff went down that it was almost hard to keep up with! Can't wait to see how the rest of the season plays out!10/10 episode!
269,66,10,1," She is an enemy of Wonkru.
","Indra tries to keep Wonkru together. Bellamy struggles to do the right thing. Spacekru tries to turn the prisoners against each other. This season continues to blow me away. I don't know how, and I don't know why this didn't happen earlier. But it is very apparent in this episode. 
With The 100, you don't get an easy way out. Everything is complicated. And that's what makes it so damn exciting. I am so looking forward to the next episode. And I am very positive that this season will do nothing but continue to blow me away."
270,66,10,1," Jorouuuuuum
","Powerful episode with strong twists and really enjoyed the new character Joroum. Why did he ""go"" so suddenly? Excellent short performance. Can't wait to see what you guys prepared next."
271,66,10,1," Wow
",I don't like what's happening with all the characters but it's interesting to se what happens. Every episode impresses me in a different way. And it's true when they said that bellarke is up and down this season.
272,66,10,1," Good episode
",There is a lot going on this episode and I'm so happy that Octavia is stil human and shared some tears
273,66,10,1," Wow! One of the best episodes of this show
",This show has its ups and downs - there are some episodes where the acting and screenwriting is so soBut man is it worth it for episodes like this - it is SO intense!! The characters reactions and emotions and relationships are all really coming together. And what a great plot as always!!
274,66,9,1," When every conflict comes to its conclusion.
","Some storyline's goal that has been prolonging from the first episode now ends. It feels like climax thing. This episode delivers that feel. It's a great one though, intense and interesting."
275,66,8,1," poor costume design
","Gaia puts on a leather ""outfit"" and it has 3 unreachable zippers on the back that are zippers only, not pockets for storage."
276,67,5,0," Time to clean house.
","Such bad, sloppy writing. Some of the storylines of this season could be really good, but Octavia and Abbie are just dragging the entire show down. Time to clean house."
277,67,8,1," Heda vs Bloodreina
","Abby is in withdrawal. Clarke continues to try and keep Madi safe. Octavia faces impossible choices.It was really interesting to see how Octavia deals with the traitors, though I kind of saw it coming. Marie Avgeropolous continues to impress me with her acting. This season, she really blows me away every time she is on screen. I'd love to see more of that. 
The outcome of that situation was rather obvious too though, unfortunately. I had hoped for something more gut-wrenching. 
While I am mostly on Clarkes side in this situation, she did something in the beginning of the episode that felt out of character, rather reckless and dare I say stupid. The actress of Madi also does a solid job, and her story just gets more and more interesting as well. 
And I also do really admire Indra for her loyalty. And her courage. Her scenes were pretty good. Overall, this was a good episode, but unfortunately not the best one yet. I am definitely looking forward to the last three episodes of this season, since the showrunner Jason Rothenberg said himself, episodes 11, 12 and 13 were his Top 3 favorite of this season. So I am expecting great things. 
After this season overall, I am positive the finaly will be amazing as well."
278,67,10,1," Insanely Intense
","Man. I just can't remember a TV Series being this intense. This episode is good, really good. The reviewer saying Abby and Octavia are dragging the entire show down must be watching a different program, living in an alternate universe, on some potent substance, or being emotionally distorted by the heavy content conveyed by those actors. As someone who has physically experienced opiate WD's, Abby's depiction was actually TOO realistic and riveting for me.I just grow so weary of the ""the storylines COULD have been so good"" or ""it had SO much potential"" criticisms. I get it if you just don't like something or it's not your cup of tea, but if 90% of viewership is not ready to ""clean house"", how pretentious is it to think your conclusions are sufficient enough to make major production staff changes ? I propose that maybe YOUR house be cleaned and examine what internal issues are causing your negative viewpoints, while we stick with the satisfied 90%.If all these arm-chair screen writing experts could show me their portfolios so I can see what a REAL masterpiece looks like, I would greatly appreciate it. It's important to distinguish the difference between ""bad, sloppy writing"" and just a storyline or character arc that doesn't happen to be YOUR personal preferred direction or choice.
""Time to clean house"".... Yeah I'm sure the producers will get right on that for ya. Peace."
279,67,10,1," Okey okey
","This season is crazy, a lot is going on and I will have to rewatch this episode because it's a lot going on. Octavia is just mad but I love her for that, I really want the old Octavia back."
280,67,9,1," Spotlight on Octavia.
","Clarke attempt to save Madi, becoming over-protective. She is annoying I have to say. She was once my favorite character.Meanwhile, Octavia fighting with herself while people around her try to save her from herself. This plot is intense and mad and psychotic. I really enjoy this one. It is really interesting to see Octavia came this far. And who she will choose to be."
281,68,10,1," Another good episode
","This season has been so good, the best season of the series for sure. Let's just hope that the last two episodes really stands up. I kind of feel sad for Octavia because she was put in that position and I just hope that she finds her self again. 10/10"
282,68,5,0," Too many betrayals and every one with a new agenda every episode!
","I like season 5 dont get me wrong, but with the amount of people changing sides is getting really overwhelmingFirst Clarke and her child, from one side to another.
Belame and changing sides and making his own plans 
Deusa and changing sides and changing sides again
Kane and changing sidesIt is just too much betrayal and too many sides they take every episode"
283,68,9,1," Impossible choices
","So, this review is going to consist of two parts. First, my non-spoilery review, and after that, a spoiler discussion/reaction about the episode. This was an intense and disturbing episode. The more that was revealed about the Dark Year, the more shocked I was. The plots tied in perfectly with each other, and the episode ended at a really intense situation, that has me scared for the next two episodes. 
As of right now, this is probably my favorite season of the whole show. Who knew that a show, whichs 3rd season I hated, could catch itself in such an amazing manner and have me at the edge of my seat the whole time? I am most certainly impressed. The acting of everyone was top notch. There is not much more I can say to this, without going into spoiler territory. But I definitely recommend watching this episode. This season in general. It is just an amazing journey. (SPOILER FROM THIS POINT FORWARD!)
As soon as the ""previously on The 100"" started playing, I had to pause to get some food. Because I don't think I would have survived it otherwise. Even then, I wasn't ready to start the episode.
But once I started, I immediately regretted the food part, due to Abbie vomiting. Which was delightful. 
As soon as McCreary walked in to the room where Clarke and Madi just tried to save Abbie, I thought now it would escalate. But it didn't. They somehow had a casual conversation in the next scene and I was just like ""???"". So yeah. I mean, of course, he spilled some threats and everything. But I would have expected him to immediately get rid of the two.The Murphy - Raven - Shaw dynamic is amazing and I want a million more scenes of that please.One thing that starts to bother me is Clarke kind of not giving a damn about anyone else... I mean, I do understand her motivations, but I would have liked to at least see more remorse or inner conflict from her.It was obvious that they resorted to cannibalism in the dark year, but I was surprised to see it reavealed that early on. It definitely made me wonder what else was in store for us this episode.Oh, and I also want more of this Murphy, Raven, Echo and Emori dynamic. Because yes. 
HOWEVER 
How freaking stupid was that plan? AND WHY, SHAW? WHY? <-- Back when I thought they'll be captured. 
Then I was like: YASSSS show me them badass fighting skills!The dinner scene was really hard to watch. I was definitely not prepared for this. I want to use this platform to express my deepest respect and love for the character Diyoza. At first I disliked her, now she is one of my favorite characters. I really hope she survives this season.The Bellarke family really has a rough spot this episode. I still feel bad for Octavia, even though she did a lot of stupid and gruesome things in the past few episodes. But I really held out hope for something in the Dark Year to be responsible for her actions.I had this theory early on, which I already commented on the YouTube-Video of the promo of this episode, that I think someone was pregnant (Abby) and Octavia had to shoot the baby. At least that's what it sounded like to me. 
But Abby suggesting that Octavia makes it a crime not to be a cannibal was extremely rough and disturbing. And Octavia acting on it and killing those who refused was even more screwed up. 
I do understand the mindset, though. She wants them to survive. Without food they die. When they are starved, they are not useful anymore when they're dead, so killing them now before its too late is sort of logical. Screwed up, but logical. But it was still extremely hard to watch.SHAW AND RAVEN KISS WAS EVERYTHINGBut Kane's decision to turn against Wonkru was shocking, to be honest. It made sense. But still. I was not prepared for this. And I am not prepared for the losses we are probably going to suffer.
(NO MORE SPOILERS)
So once again, all I can say is that this is my favorite season of this show, even beating season 2 and season 4, and I cannot wait for the two part finale."
284,68,9,1," The Hundred
","This season went on a completely different path than from the trailer I saw. It isn't the worst season of this shows history, however it isn't the best either. I hope this season can make up for it, with the last two episodes. 
 On a side note- where is the child that Jaha told Octavia to keep watch over? Why does this show just cut people from this series?"
285,68,10,1," Intense
",This is a very intense episode of a great series. Just a great show.
286,68,10,1," Holy cow!
","Octavia was the key to the dark year, for entirely different reasons than what I thought. What a reveal! This had one of the most intense scenes I've ever seen. Octavia got to show some acting range at last and she was great!"
287,68,10,1," Octavia Rising
","I just can't shake how much I love her character and it has to do with the actress , she is exceptional . This , I have garnered over a long standing relationship with this show . When I couldn't see it I would listen to it like a radio show ( sure I wished I could watch ) but even as an audio I fell into it something fierce , she is perfect in this role and I really can't wait to see more ... and sound quality of her voice !
Anyway story arch ! She is has come the furthest of an character she stays true to herself and she makes hard choices . I found myself trying to explain what I was into about this show and basically the story line that is jam- packed and rich with with twists and reveals. Then I launched into Octavia and .... well , I realized just how much her story has inspired me over the years . There is little doubt that had her role been played by a different actress I may not have the same allegiance.
I am defiantly Wonkru., that is FOR Wonkru lol. Everyone else flip flops, of course its the writing but how could anyone not admire Octavia at this point ? Throughout the revolving storylines she remains linear always moving forward and through.
Anyway, it's been a trip and I will miss this but I believe there are 2 more seasons .... yet this season seems to be leading up to a certain level of closure and while I am saddened, I am here for it ."
288,68,9,1," So much pros and cons.
","Pros here is
The story is surprisingly good and make sense.Characters development is insane. The 100 split up and walk their own path, it's kinda cool thinking about that.cons:
Too many betrayals and defectors in each episode. I mean, people switching sides too much that it confused me. It makes the story unreliable. Childish maybe. But that's it.The episode is good, intense and as always, enjoyable."
289,69,9,1," AAAARRRRGGHHHH
","It took me a long time to come to this point, but Clarke officially annoys the living daylights out of me. Enough is enough. I get why she is protective, but there is a line. And she crossed it tenfold.The war itself is pretty intense. It is hard to see people fighting each other when you don't 100% know who to root for, though compared to the rest of the season, choosing sides on this one is a bit easier.However, there were a lot of shocking but also emotional moments, that make this episode more than worth watching, proving once more that season 5 might just deserve to be considered the best season of The 100 yet."
290,69,5,0," Getting too muddy
","It's getting annoying, how many times will the characters switch sides not to talk it always happens in a matter of seconds. Kane is this, Diyoza is that, Abby is this etc it's just getting too confusing.Stop teasing us about some of the characters coming to their end;Abby almost died but she miraculously popped up - I don't care if she dies really!Kane was attacked and unconscious - i could care less if he dies tooWhat? They're telling the McCreary guys couldn't shot Octavia who was in an open field but they shot down those other soldiers who just moved an inch?And Indra must be the most luckiest character in the entire show, she miraculously survived every attack or massacre e.g she was the last survivor when Bellamy and pike killed off all her troops, she survived another massacre when the azgeda soldiers attacked them protecting the temple and now she survived an ambush by McCreary's guys, and what's even funny is that they were at the Frontline if anyone should die, it should be her and the others at the front.
Gaia's death was teased too but nothing happened - I could care less if she dies either.
Now I might be in the minority here but I actually like Clarke being overprotected, no think about it, they've through hell and back together in those 6 years. She's like a mother figure to Madi so it make sense the way she behaved.The main characters are totally lacking direction and are getting annoying, I don't know why this episode got lots of stars."
291,69,7,0," I HATE CLARKE
",She has been the most hated character i have seen on this show and its sick
